28,105,89,43,45,74,31,7,53,36
98,120,121,56,23,31,32,66,49,39
31,44,86,17,120,126,63,100,93,64
111,95,38,114,107,81,79,58,23,48
126,77,4,64,86,39,104,96,87,112
107,72,33,112,77,79,39,19,53,10
39,129,114,86,121,111,100,32,49,43
95,39,62,43,111,99,90,80,100,120
2,121,126,54,62,13,49,68,36,107
110,85,129,13,109,32,121,128,45,98
49,40,100,95,79,91,99,53,39,64
39,120,65,48,128,109,23,2,85,110
36,35,66,10,38,49,25,86,58,96
121,12,64,104,126,93,86,53,111,23
64,109,86,13,120,79,43,96,111,49
99,126,102,43,92,111,16,121,15,106
43,31,67,11,100,121,111,93,106,129
86,126,8,74,3,27,120,121,106,46
7,65,32,56,31,36,100,23,106,121
79,126,52,58,99,112,100,43,109,13
17,93,53,107,121,126,90,29,112,99
119,111,104,39,114,79,100,106,43,15
31,25,38,23,99,93,62,121,58,74
129,49,43,15,90,106,31,36,53,120
90,74,99,84,12,111,46,63,43,114
64,54,28,126,84,90,62,86,95,106
96,110,83,42,21,48,85,63,17,79
11,32,79,120,121,96,106,3,119,42
64,23,63,100,109,78,86,44,53,31
31,108,68,41,21,121,114,38,86,10
108,63,39,121,100,86,43,70,96,111
8,23,50,120,31,101,3,95,74,29
5,32,11,31,120,66,4,86,129,39
30,10,39,87,120,90,86,44,129,13
95,65,88,111,106,86,15,126,121,78
72,86,96,32,66,61,69,63,121,7
7,23,10,84,53,109,110,83,38,25
108,111,52,129,114,89,39,93,100,66
106,121,100,12,120,1,129,110,31,126
20,47,100,109,96,120,70,66,121,17
110,84,13,49,8,40,100,111,126,72
121,110,126,41,53,100,3,1,39,63
100,10,45,31,106,121,43,8,38,17
94,68,107,102,49,72,15,30,33,100
129,23,31,86,10,56,120,90,106,46
126,35,42,33,51,36,110,7,41,75
112,23,77,79,70,45,62,108,13,10
129,34,31,8,25,86,74,42,121,104
96,88,59,111,4,15,129,121,79,95
19,72,126,53,111,83,121,101,44,106
46,4,39,107,87,121,120,9,72,114
126,106,121,86,93,39,67,78,58,7
87,64,23,51,72,39,120,126,41,86
2,72,110,17,43,49,90,38,86,53
120,63,103,46,92,49,68,51,53,72
112,63,120,110,6,41,53,108,75,119
120,77,62,90,13,32,99,96,121,33
36,32,86,87,43,63,45,96,30,67
31,36,32,21,46,86,49,109,129,90
98,87,11,126,95,114,110,25,83,28
16,39,106,37,120,3,100,75,77,53
99,90,50,10,120,106,86,1,121,96
96,12,111,86,43,83,120,52,53,56
1,2,25,79,128,10,13,90,106,51
51,111,96,6,23,17,77,9,7,87
31,108,49,9,41,129,98,114,110,106
54,101,106,29,3,13,10,121,120,49
49,51,95,66,52,7,39,72,58,78
85,90,106,63,99,96,107,82,5,8
119,88,43,44,36,104,90,126,109,51
12,66,120,106,13,126,111,93,56,52
70,39,88,36,3,104,120,65,89,90
33,114,19,51,75,20,47,109,96,79
126,120,110,30,72,31,15,49,7,106
7,126,31,56,70,51,40,43,106,111
43,73,79,80,7,120,15,27,12,121
96,13,31,32,86,129,39,121,77,51
90,99,129,45,51,107,36,111,126,6
85,43,20,51,44,49,68,109,63,107
106,90,56,49,100,114,13,51,121,8
110,114,121,104,49,29,54,106,101,3
66,11,72,51,99,17,41,7,40,68
40,46,7,83,53,70,91,71,43,13
100,31,45,12,25,9,95,128,104,13
100,112,39,41,86,119,101,31,104,12
95,106,40,90,86,88,31,70,36,15
128,13,95,120,43,7,10,90,106,129
111,129,74,126,6,70,31,114,104,101
85,106,96,6,101,90,53,129,41,110
129,106,121,79,70,49,68,76,110,96
7,106,31,56,15,79,57,95,13,120
51,35,90,106,32,88,43,120,31,41
13,128,32,129,110,46,100,111,33,43
105,112,11,45,108,35,98,66,109,17
106,111,114,88,38,31,17,33,63,7
98,7,46,95,58,47,106,121,38,101
25,114,5,39,129,86,87,2,22,77
25,17,104,95,103,81,58,15,3,51
68,88,4,129,46,107,104,47,8,31
126,64,4,51,2,83,11,23,63,85
99,39,31,100,53,80,23,77,107,112
83,72,64,104,11,53,91,39,93,23
87,96,54,79,4,25,44,39,108,100
46,31,121,12,38,58,54,126,53,64
106,79,114,36,9,70,27,64,96,49
93,79,76,62,65,98,84,39,63,102
30,7,54,53,126,74,96,42,27,88
93,52,2,31,121,45,4,128,104,111
96,90,61,86,109,126,8,74,128,52
106,32,108,88,90,82,45,3,126,8
13,42,23,110,31,46,106,108,107,121
39,99,9,79,38,47,110,43,112,8
99,12,13,121,25,126,53,80,111,36
90,126,129,10,100,106,96,87,41,101
129,27,69,79,11,74,111,32,99,121
4,110,100,112,106,27,8,98,79,74
96,23,40,121,114,78,126,43,31,32
51,121,55,106,8,31,39,4,119,102
99,83,94,110,51,2,88,63,126,90
86,129,12,128,61,89,23,105,120,64
126,121,51,17,62,41,46,19,108,3
121,64,63,120,61,11,49,100,4,86
64,39,79,41,108,73,100,86,63,120
121,36,106,12,88,83,86,99,40,77
121,12,49,45,39,95,51,77,111,63
96,23,111,109,110,49,63,129,121,56
96,45,11,30,106,119,129,61,126,121
66,86,96,93,52,45,121,2,114,23
93,120,66,25,98,111,86,2,52,114
22,96,86,121,49,106,111,109,9,36
96,9,3,17,6,121,51,40,49,1
53,70,13,112,120,17,3,41,28,45
56,103,71,95,17,5,39,104,101,70
102,120,88,41,126,70,99,9,106,79
74,68,38,109,83,20,7,66,43,113
12,65,88,15,79,129,22,75,27,72
83,31,39,13,109,38,64,41,86,74
53,68,120,49,109,111,113,65,93,88
126,87,56,98,11,112,62,15,82,66
103,126,87,106,110,66,62,121,8,82
22,83,120,2,67,93,129,110,31,43
36,119,7,102,41,6,120,83,106,40
23,107,36,87,41,63,29,121,44,15
7,110,40,95,129,3,96,86,39,70
77,120,51,83,53,25,43,18,104,79
16,3,70,52,25,96,74,12,31,86
1,53,100,128,106,2,16,72,9,46
106,46,53,33,100,111,12,119,23,104
19,129,39,12,121,2,90,11,10,86
9,106,44,96,112,86,121,8,126,23
96,86,126,44,85,88,121,8,104,56
96,107,30,93,106,90,76,86,126,99
30,23,83,39,41,121,40,25,120,12
102,126,9,49,68,87,96,89,110,106
31,49,110,39,113,40,77,87,7,109
35,25,68,71,126,19,43,27,85,120
35,25,53,2,65,38,9,112,114,128
51,53,70,111,99,31,15,12,96,121
65,7,128,39,42,36,68,51,23,44
46,40,108,68,1,38,86,6,111,104
52,27,98,80,102,25,79,95,96,84
45,68,49,51,53,95,97,86,104,84
77,79,129,65,106,121,49,111,32,39
35,32,111,95,83,68,62,43,100,106
92,121,43,95,7,49,109,90,87,99
7,31,106,10,56,95,23,120,87,111
20,17,100,46,66,126,33,120,68,12
9,103,77,86,4,46,63,90,106,120
110,49,91,129,72,126,16,87,41,97
8,87,98,11,68,121,4,70,29,86
106,3,29,101,95,86,93,111,126,17
101,74,3,1,2,23,68,16,12,87
83,96,10,110,126,90,27,49,99,23
53,43,10,7,68,129,51,109,86,13
87,62,53,77,65,28,17,111,9,106
12,120,58,65,39,126,112,11,49,110
72,120,68,43,66,59,88,26,96,32
25,7,53,121,70,100,74,9,95,129
52,16,128,121,32,106,64,89,129,105
96,86,42,128,15,90,106,71,72,99
62,12,86,96,111,110,87,41,129,106
77,23,112,129,100,121,72,85,108,13
39,79,129,110,48,100,17,99,128,8
98,111,12,11,86,83,63,70,46,87
86,129,10,85,23,76,26,39,4,62
31,108,120,10,39,2,126,12,121,62
83,129,36,77,110,12,2,23,121,120
25,97,102,95,126,37,109,120,121,106
96,72,3,17,121,51,106,73,52,111
70,106,63,31,100,102,68,126,121,10
121,63,109,62,106,119,46,38,64,70
62,106,120,90,46,53,100,47,64,96
99,39,88,58,54,65,44,90,49,129
111,100,95,13,126,53,106,79,2,107
111,121,70,12,120,46,51,106,68,33
104,101,25,66,41,106,94,121,40,120
83,104,101,10,114,106,111,95,120,53
88,109,102,13,59,92,49,121,106,7
79,68,39,12,13,120,109,111,23,128
120,50,68,23,106,65,32,83,126,7
62,64,96,17,93,121,106,79,120,54
11,88,126,64,38,2,106,26,12,50
42,66,46,51,110,3,12,49,9,17
106,10,16,90,86,70,98,129,76,9
106,95,65,121,7,39,93,2,43,129
90,35,2,95,39,121,93,88,104,49
46,86,129,41,128,121,8,88,69,45
68,96,112,106,49,126,95,66,45,35
88,46,66,10,102,7,112,106,109,65
101,95,29,22,3,37,86,96,15,67
74,101,3,96,95,106,10,7,53,90
40,10,108,3,7,66,114,25,121,120
126,86,109,129,58,23,114,31,9,38
20,77,50,83,59,102,29,110,43,41
114,111,10,100,108,129,46,75,106,27
106,109,100,43,121,51,20,94,38,68
12,31,9,39,129,43,100,1,68,38
128,90,72,129,49,13,126,8,120,110
121,41,96,39,63,110,119,28,44,126
85,86,13,93,129,104,84,126,12,35
90,35,98,106,104,65,93,100,85,39
17,31,112,51,1,9,104,41,25,3
9,79,54,40,104,101,62,103,70,129
7,66,128,32,10,49,45,110,120,25
99,70,100,121,106,9,72,111,126,104
47,9,95,79,66,32,31,120,39,38
96,86,121,17,67,106,95,7,58,53
106,41,85,53,9,104,58,12,107,17
45,53,13,109,100,6,104,58,121,106
52,7,79,98,95,121,86,70,106,40
46,120,77,86,121,23,129,111,70,9
17,86,104,31,89,106,51,13,80,33
38,10,27,75,126,68,13,41,79,129
121,109,9,106,129,49,86,32,90,38
74,88,79,126,102,86,106,38,121,77
32,27,11,128,120,62,30,121,77,126
111,13,86,43,54,49,68,39,28,7
19,90,126,99,52,13,31,93,120,76
31,100,39,23,53,67,121,17,126,7
83,73,106,112,38,89,58,88,33,17
19,93,25,108,79,114,90,11,107,65
89,110,79,104,106,58,11,42,51,128
121,32,112,120,100,74,79,109,49,101
32,23,100,66,106,39,38,7,4,79
62,7,114,28,53,126,121,32,52,89
12,13,43,111,88,72,90,51,9,25
8,17,60,121,68,19,99,101,104,79
4,83,11,5,63,32,129,87,56,110
94,84,108,83,63,11,110,104,87,12
63,83,39,7,113,90,109,13,86,62
111,52,41,79,38,120,119,45,20,10
79,111,52,77,114,2,45,110,17,49
51,120,65,53,42,101,8,74,83,16
111,52,51,8,43,93,129,39,110,84
114,64,38,17,71,87,9,106,95,98
106,64,96,71,10,79,30,98,12,43
11,89,78,79,62,90,39,38,86,44
45,36,71,70,107,111,7,98,17,77
100,56,121,49,129,126,63,64,62,38
39,67,33,65,121,56,64,46,53,35
31,104,17,54,51,83,10,126,28,110
74,1,51,31,108,66,100,42,120,59
12,64,51,65,17,41,100,13,99,53
104,3,106,72,9,102,70,17,129,101
29,87,3,126,54,17,129,101,95,102
1,7,23,79,13,129,3,15,40,44
13,109,65,51,102,6,58,38,46,3
51,1,102,25,13,79,11,109,31,96
67,53,74,7,68,42,126,120,36,121
84,43,102,23,67,93,65,25,121,120
105,106,30,46,2,95,86,114,96,121
121,104,101,49,10,106,45,90,114,51
64,38,7,89,56,104,47,83,12,66
43,2,1,121,35,90,39,51,106,79
104,121,25,48,93,90,114,86,7,52
98,79,95,39,9,114,43,13,120,121
9,108,53,111,95,15,96,71,44,110
40,70,111,114,88,121,106,51,9,12
120,93,53,112,13,3,106,39,42,51
110,70,51,111,76,61,128,3,104,95
121,86,70,46,38,11,72,2,51,3
86,68,51,73,32,7,58,106,46,33
86,106,82,75,23,58,6,88,33,17
51,95,49,110,104,12,45,58,120,17
11,87,54,119,120,17,25,110,129,10
109,36,86,96,66,27,70,31,53,49
114,43,53,7,111,42,9,68,19,11
31,77,129,9,10,106,46,75,87,49
102,121,95,86,106,49,7,87,89,40
85,49,128,98,44,35,11,112,129,36
121,84,8,126,65,48,23,90,109,99
36,68,95,9,38,65,106,120,31,12
86,38,68,74,77,31,120,106,89,62
106,88,74,96,87,36,91,107,99,72
90,129,13,95,25,59,96,6,9,71
104,126,31,95,9,77,13,121,71,56
66,1,51,23,83,38,64,59,72,86
53,86,50,100,126,67,58,43,78,7
51,7,75,43,10,106,88,58,33,46
68,63,79,126,29,83,107,70,77,66
109,108,121,106,129,10,49,96,86,111
90,106,40,11,51,31,88,36,8,39
3,53,51,36,72,98,64,12,86,39
51,3,53,72,99,90,45,62,70,49
53,7,31,95,106,121,59,42,101,38
100,98,6,46,68,95,38,20,5,42
72,17,106,112,90,98,77,20,40,38
39,87,72,7,43,15,10,102,86,90
68,119,126,62,49,114,86,110,129,121
93,86,66,13,51,90,99,88,55,17
128,120,42,121,13,110,84,96,25,41
86,95,28,112,23,53,114,19,84,45
106,44,57,62,121,90,2,79,17,72
66,53,70,100,10,121,7,89,106,98
73,90,119,120,65,41,64,49,63,17
32,43,104,100,111,17,64,71,16,10
67,53,86,96,3,30,56,33,16,46
53,52,86,2,111,46,65,63,7,12
39,110,111,99,38,65,70,7,46,92
67,96,65,63,84,110,36,2,87,32
74,84,121,96,67,87,110,52,2,95
106,79,98,95,9,70,65,17,121,38
121,98,7,11,77,88,106,29,68,36
23,63,121,32,119,77,106,28,88,86
94,83,64,49,39,13,1,100,63,86
90,38,107,94,114,126,56,88,121,108
53,103,12,20,45,66,43,112,32,96
18,47,110,84,38,120,10,53,99,5
53,79,83,48,49,109,110,106,96,58
4,83,99,79,98,77,36,58,96,126
126,33,30,49,65,120,31,99,114,86
7,45,36,49,56,126,51,63,31,54
1,71,106,64,16,36,8,51,111,126
107,83,66,43,6,109,25,31,86,120
39,66,95,96,35,12,106,121,50,120
106,121,51,109,33,1,9,23,104,111
72,31,53,7,73,64,126,89,83,51
121,77,15,9,106,95,126,51,29,58
121,77,63,9,17,129,128,100,56,46
46,121,28,70,9,99,128,100,59,64
79,9,126,129,109,12,86,106,121,38
121,17,8,129,87,1,7,106,40,31
106,41,31,86,69,42,32,74,87,129
84,43,114,96,86,95,38,111,110,39
79,102,90,67,49,63,106,126,121,89
74,32,20,96,128,43,90,77,126,45
95,25,17,129,85,72,128,12,2,126
43,2,107,12,30,32,71,39,83,111
108,7,126,67,111,32,121,31,114,96
43,86,87,70,120,33,53,7,95,20
106,121,50,109,120,6,58,88,33,22
52,83,51,110,49,70,128,17,101,129
128,72,84,43,63,70,110,53,96,79
43,111,95,108,119,99,39,51,3,72
68,51,106,49,110,39,58,72,114,3
129,4,110,13,128,32,31,9,100,17
99,86,95,13,85,62,109,100,112,5
106,3,40,96,11,16,66,7,93,17
25,84,39,10,129,86,106,120,121,1
2,47,31,105,8,84,67,129,39,110
42,121,3,17,16,104,31,53,39,32
9,46,31,99,8,93,49,121,39,62
46,31,96,86,32,129,87,126,114,121
49,32,121,129,86,31,22,41,96,110
106,93,87,121,120,68,104,10,86,49
43,83,9,106,54,51,104,39,42,90
22,104,17,121,12,9,70,51,49,3
83,17,108,107,53,31,100,32,39,126
26,83,40,72,46,45,106,10,129,110
66,17,77,38,7,113,35,68,51,41
110,129,101,8,77,84,106,9,63,75
32,100,110,46,38,35,84,9,129,28
70,121,86,36,53,89,45,98,51,111
99,51,72,21,3,120,65,111,70,15
62,72,9,100,106,2,88,31,114,10
66,100,126,53,4,107,104,39,93,87
11,99,90,104,51,8,7,47,121,126
84,120,63,93,11,83,23,65,4,111
129,73,86,84,52,32,39,31,38,83
15,98,32,79,87,70,46,7,36,58
62,39,95,11,111,32,121,119,61,126
110,120,32,87,11,3,99,126,113,63
110,120,46,32,111,3,119,126,99,11
80,126,86,66,129,5,7,2,106,99
65,114,107,106,121,58,119,32,90,49
32,50,11,112,100,120,86,121,4,74
53,11,65,104,107,64,70,106,46,83
17,129,5,79,89,53,121,77,62,108
38,9,79,129,77,110,126,23,83,32
63,30,53,120,67,110,46,2,83,49
92,129,87,3,49,51,121,106,93,40
120,104,43,35,3,39,129,111,10,110
129,86,102,52,72,31,50,23,12,120
79,106,95,40,120,19,10,126,53,31
100,72,23,79,50,106,53,68,63,19
72,111,50,126,19,56,17,120,121,41
30,119,109,129,62,111,51,8,52,49
111,28,13,100,93,43,23,126,99,33
86,49,112,22,106,109,9,68,15,129
98,111,43,7,41,106,86,68,120,39
104,5,51,106,93,9,85,76,10,126
39,31,86,1,40,23,111,109,110,129
66,40,1,49,86,31,12,107,104,25
51,46,49,99,68,111,96,87,106,93
85,36,78,48,20,23,86,120,63,121
64,106,86,39,23,5,49,114,101,2
93,26,126,2,128,120,51,4,121,106
70,71,2,25,110,17,98,8,121,9
39,25,121,49,28,114,46,37,16,120
58,43,51,99,42,53,36,4,19,121
129,72,126,3,9,58,32,53,106,7
126,51,3,92,49,42,88,106,75,50
106,51,35,121,77,3,101,49,2,89
32,28,35,83,106,108,129,121,8,86
90,108,9,17,99,106,110,109,43,19
65,51,112,10,106,45,120,17,90,109
120,50,109,86,121,22,106,38,111,32
86,63,96,95,79,70,83,56,7,23
27,106,77,121,69,79,99,126,49,56
28,30,106,121,46,96,86,13,54,31
86,96,74,106,31,104,126,11,32,66
13,69,83,72,91,108,106,60,87,4
76,53,12,25,51,106,86,96,121,49
68,95,25,16,49,77,121,23,43,51
51,13,63,98,90,30,15,2,49,35
25,34,63,96,121,112,43,2,106,32
106,40,31,129,46,86,49,102,114,39
99,100,38,46,3,53,12,7,79,106
7,126,121,108,10,53,104,51,76,86
15,126,3,88,114,109,128,106,86,104
120,121,114,106,35,100,13,25,79,54
67,45,120,121,38,11,35,57,84,20
86,121,106,33,93,79,89,49,126,9
79,50,58,106,114,121,70,96,63,86
32,7,87,99,126,31,62,120,72,79
110,3,46,120,10,129,1,86,39,121
51,46,40,121,106,70,120,88,84,11
76,86,68,96,42,49,90,85,32,110
87,13,102,101,6,27,3,38,9,77
50,15,51,88,53,90,35,129,46,98
79,50,51,23,109,37,114,107,1,43
31,8,74,50,51,110,87,39,1,129
90,99,78,86,74,128,106,79,4,104
109,121,19,104,39,126,102,79,114,2
90,39,67,51,106,8,84,52,72,121
121,23,32,19,104,4,112,9,108,126
111,45,104,72,51,65,44,113,13,129
31,39,49,52,121,112,109,96,45,87
121,106,89,110,120,62,11,39,32,111
84,129,95,80,110,119,111,10,106,39
77,110,79,11,129,68,121,126,8,108
72,84,63,46,36,99,90,68,86,120
84,106,86,114,62,9,52,64,32,104
86,30,4,96,73,12,23,129,110,87
5,71,105,17,32,112,28,51,89,50
63,43,71,14,40,17,51,68,22,114
78,45,64,95,51,86,53,41,104,128
129,79,31,126,32,110,49,104,80,86
119,106,121,129,44,90,49,72,107,94
62,53,31,32,129,65,95,121,39,107
53,52,111,7,95,129,121,86,32,46
10,96,86,30,56,101,111,120,95,23
32,2,46,111,51,10,30,129,49,101
96,111,101,95,52,12,85,120,45,86
32,111,63,74,40,4,120,85,86,12
48,84,82,83,104,17,65,93,86,120
31,39,62,11,114,74,90,12,99,121
111,32,119,120,46,100,31,126,42,53
31,93,13,120,78,85,58,4,83,61
45,78,15,103,36,100,25,39,85,70
100,129,8,79,11,98,50,107,106,114
15,7,106,30,51,101,17,54,104,87
106,39,89,30,51,101,3,36,38,10
40,88,57,121,93,10,90,100,76,106
101,126,3,41,104,79,106,114,9,120
121,39,120,109,65,49,53,100,96,86
106,68,62,110,49,28,53,17,121,107
1,100,121,38,23,106,51,12,75,98
72,38,46,79,86,109,88,112,126,13
36,107,70,46,90,106,121,63,74,4
2,121,8,36,110,9,96,106,90,20
3,95,25,52,129,87,120,12,50,23
17,1,86,129,31,49,110,10,3,120
98,43,126,109,90,113,53,49,121,51
23,44,51,129,68,110,17,107,53,41
90,19,52,80,66,106,1,119,69,121
38,100,90,109,126,79,88,77,46,55
126,101,12,51,66,121,108,49,9,17
126,65,121,12,100,79,96,63,10,86
85,6,22,120,106,79,126,72,88,53
74,79,96,73,107,121,78,67,126,53
14,90,106,95,120,11,9,104,79,63
52,111,100,38,106,90,110,39,49,12
32,49,87,103,89,79,77,33,17,51
126,106,79,103,72,90,112,33,17,49
9,79,43,129,99,121,33,11,32,110
35,121,129,46,106,86,97,120,31,32
129,90,76,95,119,22,3,72,51,99
74,106,95,78,90,104,111,101,41,49
51,109,126,79,104,28,39,86,77,64
121,6,106,104,7,110,23,31,11,99
50,106,72,90,100,31,96,39,86,95
51,82,90,106,104,17,3,96,100,114
23,121,42,126,101,75,107,43,54,106
11,31,110,32,104,35,83,96,106,70
17,9,8,3,38,106,51,121,89,104
3,25,46,8,104,126,86,28,70,111
126,79,10,86,102,110,121,106,51,12
106,86,80,83,40,28,126,121,54,13
42,106,110,126,100,129,45,35,111,93
104,11,101,110,70,102,3,95,43,86
9,46,72,110,104,101,38,17,48,66
79,128,8,129,126,86,70,90,120,17
66,46,49,100,40,7,90,72,126,47
67,52,104,31,51,65,112,95,53,7
129,39,87,86,62,109,121,88,98,114
110,98,106,9,67,121,129,86,70,56
87,7,32,49,98,79,86,39,129,94
86,121,106,93,108,63,72,39,100,49
119,64,12,53,106,63,18,111,15,100
110,44,86,38,106,36,90,12,84,52
23,93,104,110,126,87,88,96,67,17
43,103,1,111,53,39,16,85,109,126
100,41,106,98,90,2,119,63,50,85
105,23,30,12,28,16,85,50,63,126
56,36,53,7,8,62,126,64,129,119
79,81,25,49,15,126,111,2,110,114
71,43,93,66,49,56,79,95,96,61
31,41,98,110,43,111,95,46,51,96
85,53,63,17,7,114,111,43,110,2
88,129,53,86,49,29,83,45,63,95
43,39,107,98,12,111,79,16,52,70
30,53,100,32,65,84,96,52,86,89
86,121,75,120,114,126,49,68,66,7
40,120,106,121,70,78,31,19,10,4
121,100,72,43,126,38,90,12,86,106
110,102,83,114,126,66,13,65,38,93
120,121,10,36,114,51,106,90,39,55
111,121,69,65,32,106,68,119,49,77
79,120,36,95,107,62,111,114,74,58
58,89,38,36,33,62,11,65,106,30
32,7,77,58,39,13,51,90,106,108
47,41,96,110,111,63,46,49,20,120
83,53,104,84,72,23,49,58,110,38
11,120,111,42,129,17,13,1,68,88
27,121,109,126,129,106,31,51,40,46
129,106,9,3,49,126,110,29,81,86
120,35,3,49,72,51,95,90,53,17
12,52,86,96,83,104,35,128,8,25
104,42,43,86,31,23,25,128,32,75
10,121,107,65,72,111,98,51,11,109
49,64,19,4,110,128,96,79,76,32
31,86,129,46,32,73,38,62,121,25
86,129,39,1,110,7,80,8,31,63
108,79,9,52,54,121,89,38,86,129
86,129,28,31,12,64,32,96,79,126
3,96,23,86,10,31,77,129,119,46
64,63,51,10,53,114,120,4,31,105
120,52,126,114,111,30,119,129,93,39
65,98,95,111,83,85,86,129,15,43
88,98,63,12,20,111,101,129,75,114
65,114,51,53,50,49,73,104,121,100
65,79,62,15,49,83,14,105,98,18
106,35,69,29,121,11,7,40,42,90
128,17,106,70,60,121,126,57,95,86
129,119,51,126,72,67,121,17,28,35
129,119,17,62,64,121,75,100,13,32
31,39,114,119,96,106,53,79,86,109
39,110,32,2,64,74,126,107,12,79
119,52,39,111,32,23,83,121,126,12
8,121,38,114,27,90,106,76,86,96
108,71,63,121,17,106,96,35,70,83
86,12,3,96,46,108,101,111,126,42
126,51,12,129,45,101,104,3,1,53
100,53,79,65,107,8,108,15,121,86
106,121,88,70,63,90,126,65,7,77
49,90,126,104,119,120,106,32,112,10
90,99,112,42,17,106,75,108,41,32
72,35,121,120,23,86,49,90,63,60
100,114,10,31,120,121,55,106,112,49
51,40,109,43,87,100,25,106,31,49
42,52,129,7,3,86,31,12,23,40
126,73,110,121,7,86,23,12,31,129
19,93,13,128,98,104,65,11,121,114
120,110,104,90,70,84,106,114,35,77
86,87,39,120,89,41,3,49,96,35
128,106,13,129,31,109,39,66,107,83
95,49,19,121,90,106,28,35,25,79
121,65,106,74,7,107,53,98,128,114
51,95,102,126,90,13,68,49,54,110
51,54,106,68,50,9,49,110,78,1
111,106,32,56,51,7,77,43,120,79
128,43,95,106,108,111,86,109,76,96
31,129,77,126,43,106,11,121,86,108
25,39,3,38,95,36,86,12,68,16
95,25,96,11,3,106,84,38,41,110
15,86,65,51,53,11,107,128,109,129
39,79,51,108,49,120,121,77,93,86
11,121,81,110,129,106,49,9,79,43
121,104,19,15,95,35,84,49,39,106
84,126,93,9,15,110,101,46,28,49
103,39,49,87,41,46,100,53,104,110
84,96,9,97,106,49,110,101,36,38
31,100,129,95,45,112,86,36,76,104
72,100,126,110,104,90,41,17,99,107
